Title,Cluster
Television Growth for Complan by Leo Burnett India,1
Television Yaar tu God Hai for Shine.com by Dentsu Creative Impact,1
Television Sally for Bournville by Ogilvy India - Not So Sweet,4
Television Aage Kya Karega for TimesPro by Grey Group India,1
Print You Read They Learn for Hindustan Times by MullenLowe Group,0
Print Fair for Televisions with child-lock by DDB Mudra Group,1
Television Bollywood Spoof for Gatsby by Dentsu Creative Impact,4
Web Film The World Must Know for Youspeak by Contract Advertising,4
Public Relations Adopt a Pothole for Apollo by Publicis India,1
Web Film Episode 1 for Quick Heal by CogMat,4
Web Film Episode 2 for Quick Heal by CogMat,4
Web Film Episode 3 for Quick Heal by CogMat,4
Web Film Episode 4 for Quick Heal by CogMat,4
"Ambient Small World Machines for Coca-Cola by Leo Burnett Sydney - In March 2013, Coca-Cola set out to break down barriers and create a simple moment of co...",2
Poster Farmers' Suicides 1 for Times Of India by Taproot Dentsu,1
Poster Farmers' Suicides 2 for Times Of India by Taproot Dentsu,1
Poster Farmers' Suicides 3 for Times Of India by Taproot Dentsu - Hang Me Again,1
Case Study Farmers' Suicides for Times Of India by Taproot Dentsu - Hang Me Again,4
Print William Shakespeare for Penguin Books by McCann Mumbai,4
Print Oscar Wilde for Penguin Books by McCann Mumbai,0
Print Mark Twain for Penguin Books by McCann Mumbai,0
Television Signature for Classmate by Rediffusion-DY&R Ltd,0
Print Make New Friends 1 for Friendicoes                by Dentsu Marcom Pvt. Ltd.,3
Outdoor/Out of Home Divorce for DHL by Grey Group India,1
Print Make New Friends 2 for Friendicoes                by Dentsu Marcom Pvt. Ltd.,3
Television Reunion for Redbus.in by MullenLowe Lintas Group,4
Television Baby for Redbus.in by MullenLowe Lintas Group,4
Television Meen Curry for Redbus.in by MullenLowe Lintas Group,4
Print Forest for Philips Electronics India by Ogilvy India,1
Print Alley for Philips Electronics India by Ogilvy India,1
Print Gorge for Philips Electronics India by Ogilvy India,1
Poster Positive & Negative 1 for Duracell by Grey Group India,1
Poster Positive & Negative 2 for Duracell by Grey Group India,1
Poster Positive & Negative 3 for Duracell by Grey Group India,1
Case Study Shave or Crave for Gillette by BBDO India,1
Television Fair and Handsome for Fair and Handsome by Situations Advertising,3
Television Life Needs A Pulse for Renault by Law & Kenneth Communications,4
Television Sound Up for Sony by Hakuhodo Percept,4
Television Archimedes for Alpenliebe by Ogilvy India,0
Television The Power of Touch for Acer by BBH Mumbai,1
Print Calendar for TWBC by TWBC Marcom   - Water is the driving force of all nature,3
Television Magic Show for Spice Mobile by Ogilvy India,1
Case Study Amphibiox Urban Waterproof Shoes for Geox by SMFB,3
Television Chulbul Pandey for Suzuki by RK Swamy BBDO,1
Television Welcome to College Life for Clean & Clear by DDB Mudra,4
Television Everybody Loves a Sport for Mahindra by Interface Communications Limited,1
Print A small park had a big problem for  by BBDO India,3
Television Shine On for Bajaj by Onads Communications - Inspiring Trust,4
Television Ultrafone 701HD for Zen by Glue Brandworks,1
Print Safari Series for Hotwheels by Ogilvy India,1
Case Study Wall Cricket for adidas by TBWA\India,1
Television Slurp for Nazraana by Ogilvy India,4
Case Study Save Calligraphy for Qalamkari Creative Calligraphy Trust by Ogilvy India,1
Case Study Ogilvy Persian & Urdu for Ogilvy & Mather by Ogilvy India,0
Television Celebrate With Friends for Domino's by Contract Advertising,4
Case Study Day Light for Philips Electronics India by Ogilvy India,1
Case Study Animal Trees for WWF by Ogilvy India,1
Television Family Gettogether for Domino's by Contract Advertising,4
Television Office Party for Domino's by Contract Advertising,4
Outdoor/Out of Home Author Headphones for Penguin Books by McCann Mumbai,1
Transportation & Vehicles TUC: The Original Snack Time Bus  for TUC Biscuits by Encyclomedia Global - Wrapped Bus media makes a statement for Kraft Food's...,2
Television Munch for NestlÃ© by J. Walter Thompson Delhi,3
Television Experience Perfection for Sony by Hakuhodo Percept - make.believe,3
Television Parental Love for Binani by Ogilvy India,4
Web Film Visit Mum for British Airways by Ogilvy,4
Print Good Paper Project for Cotex Bio-Farm by Leo Burnett India,1
"Television Invisible Children for UNICEF by Naked Communications - Â 
The End Violence Against Children initiative urges people around the world to rec...",2
Television Umbrella for Excel by AMBIENCE PUBLICIS ,4
Television Maximum for Horlicks Nutribic by J. Walter Thompson Delhi,0
Television Made For First Love for Vodafone by Ogilvy India - power to you,4
Television Mahabachat for Big Bazaar by DDB Mudra,1
Digital Boss Patrol for McDowell's No. 1 by DDB Mudra,4
Television Grandma for Skoda by BBH Mumbai,1
Television Super Market for Britannia by McCann Bangalore,1
Television & Cinema Mission: Save the Investor for Motilal Oswal by Cartwheel Creative,4
Television Apna Way of Life for Suzuki by RK Swamy BBDO,1
Web Film India's First Tie-Burning Party for Vimal by Scarecrow M&C Saatchi,4
Television The Legend of Shalimar for Shalimar,4
Television Double Date for Pizza Hut by Ogilvy India,4
Television Library for Hike by Taproot Dentsu,4
Television Bike for Hike by Taproot Dentsu,4
Television Pajama Party for Hike by Taproot Dentsu,4
Television Ex Girlfriend for Hike by Taproot Dentsu,4
Television Politician for Tata Tea Premium by MullenLowe Lintas Group - The Power of 49%,4
Television India Wants to Know for Flipkart.com by Happy Creative Services,1
Television Mr. Subbu for Flipkart.com by Happy Creative Services,4
Television Mastery Beyond Belief for Titan Edge by Ogilvy Bangalore - The Slimmest Watch In The Universe,4
Web Film Marriage Proposal for Bournville by Ogilvy India,4
"Television Music for Airtel by Taproot Dentsu - Songs for One Rupee, Friendship Free",1
"Television Video for Airtel by Taproot Dentsu - Videos for One Rupee, Friendship Free",1
"Television Facebook for Airtel by Taproot Dentsu - Facebook for One Rupee, Friendship Free",1
"Television Email for Airtel by Taproot Dentsu - Email for One Rupee, Friendship Free",3
Branded Content Ace Cafe to Madras CafÃ© for Royal Enfield by Wieden + Kennedy - Find your cafÃ©. We've built a racer,3
Television Har Ghar Kucch Kehta Hai for Asian Paints by Ogilvy India,1
Television School for Visa by BBDO India,4
Television & Cinema 2013 Wells Fargo Rakhi ExpressSend for Wells Fargo by DAE,1
Television Surprisingly Distinct for Hyundai by Innocean Worldwide,1
Television Tamil for The Hindu Tamil by Ogilvy Bangalore - The world will come alive in your language,4
Television Robbery for Jabong.com,4
Television Johnson Tiles for H&R Johnson by Soho Square,0
Television & Cinema Marathon for Boost by  Wunderman Thompson South Asia,4
Television Skateboard for Frontline by Scarecrow M&C Saatchi,4
Television Hydrant for Skoda by BBH Mumbai - What's behind you often changes what lies ahead.,3
Television Many Worlds. One Tab. for Samsung by Cheil India,1
Television KFC Rice Bowlz for KFC India by Ogilvy India - so good,1
Television WSH Cafe for World Series Hockey by Havas Mumbai,1
Television & Cinema WSH Girl for World Series Hockey by Havas Mumbai,1
Television & Cinema WSH Golf for World Series Hockey by Havas Mumbai,1
Television Soft Young Skin for Santoor by FCB Ulka,4
Television Intro for Prestige by DDB Mudra,4
Television Induction Cooktop for Prestige by DDB Mudra,4
Television Nonstick Cookware for Prestige by DDB Mudra,4
Television Schott Glass for Prestige by DDB Mudra,1
Television Color Your Tongue for Center Fruit by Ogilvy India,4
Television The Most Magical Colour Experience for Sony by Hakuhodo Percept,4
Digital World's original energy drink for Amul Milk by FCB Ulka,1
Television Memories for O2 by VCCP,4
Television India Wants To Know  for Flipkart.com by Happy Creative Services,1
Television Mr. Roy for Flipkart.com by Happy Creative Services,4
Print Boat for Anchor Smoke Alarms by Scarecrow M&C Saatchi - Respect Your Sacrifice,4
Print Factory for Anchor Smoke Alarms by Scarecrow M&C Saatchi - Respect Your Sacrifice,4
Other Collateral Hand Washing Roti Reminder for Lifebuoy by Geometry Global Asia Pacific,4
Television Enjoy Every Bit for Toshiba by Dentsu Marcom Pvt. Ltd. - Leading innovation>>>,3
Web Film Saroo Brierly: Homeward Bound for Google,4
"Television & Cinema A pack of education for Teach for india - Introducing ""A pack of education"", a cigarette vending machine turned into a donation box. Ne...",2
Television Tailor for Tata Sky by Ogilvy India,1
Television Pickpocket for Tata Sky by Ogilvy India,1
Television It's a Great Time to be a Woman for Carat Lane by Origami Creative Concepts,4
Television Pearls for Titan Raga by Ogilvy Bangalore,1
Television Lip Service for Snapdeal.com by FCB Ulka,4
Television Copy That for Snapdeal.com by FCB Ulka,4
Television The Experiment for Lenovo by Ogilvy India,0
"Print Parrot for Adopt One by Nikotin - A pet will kiss you to show its 'pure, divine love', nothing more. Really! Pets, at times they are more humane!",3
"Print Turtle for Adopt One by Nikotin - â¢	A pet might sit on your head to show its affection and not for some mundane account updates! Pets, at times they...",2
"Print Chameleon for Adopt One by Nikotin - Carrying a pet on your shoulder is never a burden, unlike homework! Pets, at times they are more humane!",0
"Print Cat for Adopt One by Nikotin - Talking to pets is good - one, they don't talk back and secondly they don't spend rumours! Pets, at times they are mor...",2
Television The Secret is Not Out for Skore by Universal McCann,4
"Television Invisible Children (Case Study) for UNICEF by Naked Communications - Â 
The End Violence Against Children initiative urges people around the...",2
Television Micromax Canvas Turbo with Hugh Jackman for Micromax by MullenLowe Lintas Group - nothing like anything,4
Television TV Cabinet for Terminator by Ogilvy India,1
Television Toy Story for Skoda by BBH Mumbai - Bigger. Bolder. Better.,3
Television A Wedding to Remember for Tanishq by Lowe Lintas India,4
"Case Study LG G2 Smartbanners for LG G2 by M&C Saatchi Stockholm - To promote LGâs new smart phone G2, we created a whole new way of making banners r...",2
Television Fireworks for Fevicol by Ogilvy India,1
Television Elephant Bathing for Club Mahindra by Law & Kenneth Communications,4
Television Family Cricket for Club Mahindra by Law & Kenneth Communications,4
Television Couple Kathakali for Club Mahindra by Law & Kenneth Communications,4
Television Heavy Metal for Godrej by  Wunderman Thompson South Asia,4
Television Break In for Godrej by  Wunderman Thompson South Asia,4
Television Goldfish for Godrej by  Wunderman Thompson South Asia,4
Television Telemarketers for Godrej by  Wunderman Thompson South Asia,4
Television Passport for Godrej by  Wunderman Thompson South Asia,4
Television Feel Big for Fiat by Ogilvy India,1
Television Fly High for Fly High by MullenLowe Lintas Group,4
Television & Cinema Children Sequence for Amul by Dacunha Communications Ltd - utterly butterly delicious,4
Television Nourishment for Joy Cosmetics by Scarecrow M&C Saatchi,4
Television Diwali for Cadbury by Contract Advertising,0
Web Film Reunion for Google by Ogilvy India,1
Web Film Fennel for Google by Ogilvy India - Search on.,3
Web Film Cricket for Google by Ogilvy India,1
Web Film Anarkali for Google by Ogilvy India,1
Web Film Sugarfree for Google by Ogilvy India,1
Television Scaffolding for Airtel by Cartwheel Creative,1
Television Magician for Airtel by Cartwheel Creative,4
Television Shortcut for Airtel by Cartwheel Creative,4
Television Trip for Vodafone by Ogilvy India,4
Television Leadership at work. For you. for ICICI by Dentsu India,1
Television Aloo and Karela for Cadbury by Ogilvy India,0
Television Chaddi and Shirt for Cadbury by Ogilvy India,0
Television Coconut and Brain for Cadbury by Ogilvy India,0
Television Cricket Ball and China for Cadbury by Ogilvy India,0
Television Nail and Tyre for Cadbury by Ogilvy India,0
Television O Key and Volume Key for Cadbury by Ogilvy India,0
Television Pants and Scissors for Cadbury by Ogilvy India,0
Television Petrol and Wallet for Cadbury by Ogilvy India,0
Television Fish for Monster.com by Dentsu Marcom Pvt. Ltd.,3
Television Cowboy for Monster.com by Dentsu Marcom Pvt. Ltd.,3
Television Vampire for Monster.com by Dentsu Marcom Pvt. Ltd.,3
Television Tarzan for Monster.com by Dentsu Marcom Pvt. Ltd.,3
Television Sheep for Monster.com by Dentsu Marcom Pvt. Ltd.,3
Television Opera Singer for Monster.com by Dentsu Marcom Pvt. Ltd.,3
Television Knock Out Soda for Knock Out Beer by Ogilvy Bangalore,1
Television LOC for Oreo by Interface Communications Limited - Only Oreo,4
Television Honesty for Nutrichoice by MullenLowe Lintas Group,4
"Social Media We Have Moved for L&D by L&D - We, L&D, an independent creative agency based in Singapore changed our location to Pagoda Street in Chinato...",2
Television Oreo Frappe for Cafe Coffee Day by Creativeland Asia,1
Television Egg Wrap for Cafe Coffee Day by Creativeland Asia,1
Television When you have everything and still nothing to wear for Flipkart.com by Happy Creative Services,4
Television Ready To Fly for Honda by Dentsu Marcom Pvt. Ltd.,3
"Print Rocket Start for Rankers Point by Srijan Advertising - To highlight the junior section of the brand, we were given the brief to preapre a single ad t...",2
